date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:22:44	13119/13119	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:44%20GMT	https://www.careerplanwiki.com/wiki/%e6%9e%97%e4%b8%9a%e4%bf%a1%e6%81%af%e6%8a%80%e6%9c%af%e5%ba%94%e7%94%a8/4264	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%9e%97%e4%b8%9a%e4%bf%a1%e6%81%af%e6%8a%80%e6%9c%af%e5%ba%94%e7%94%a8/4264.html	(from https://www.careerplanwiki.com/major)
17:22:44	13318/13318	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:44%20GMT	https://www.careerplanwiki.com/wiki/%e6%9c%a8%e4%b8%9a%e6%99%ba%e8%83%bd%e8%a3%85%e5%a4%87%e5%ba%94%e7%94%a8%e6%8a%80%e6%9c%af/4262	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%9c%a8%e4%b8%9a%e6%99%ba%e8%83%bd%e8%a3%85%e5%a4%87%e5%ba%94%e7%94%a8%e6%8a%80%e6%9c%af/4262.html	(from https://www.careerplanwiki.com/major)
17:22:44	13271/13271	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:44%20GMT	https://www.careerplanwiki.com/wiki/%e6%9c%a8%e4%b8%9a%e4%ba%a7%e5%93%81%e8%ae%be%e8%ae%a1%e4%b8%8e%e5%88%b6%e9%80%a0/4263	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%9c%a8%e4%b8%9a%e4%ba%a7%e5%93%81%e8%ae%be%e8%ae%a1%e4%b8%8e%e5%88%b6%e9%80%a0/4263.html	(from https://www.careerplanwiki.com/major)
17:22:44	13269/13269	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:44%20GMT	https://www.careerplanwiki.com/wiki/%e7%95%9c%e7%89%a7%e5%85%bd%e5%8c%bb/4267	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%95%9c%e7%89%a7%e5%85%bd%e5%8c%bb/4267.html	(from https://www.careerplanwiki.com/major)
17:22:44	13307/13307	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:44%20GMT	https://www.careerplanwiki.com/wiki/%e5%8a%a8%e7%89%a9%e8%8d%af%e5%ad%a6/4269	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%8a%a8%e7%89%a9%e8%8d%af%e5%ad%a6/4269.html	(from https://www.careerplanwiki.com/major)
17:22:45	12937/12937	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:45%20GMT	https://www.careerplanwiki.com/wiki/%e4%b8%ad%e5%85%bd%e5%8c%bb/6451	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e4%b8%ad%e5%85%bd%e5%8c%bb/6451.html	(from https://www.careerplanwiki.com/major)
17:22:45	13531/13531	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:45%20GMT	https://www.careerplanwiki.com/wiki/%e5%ae%a0%e7%89%a9%e5%8c%bb%e7%96%97%e6%8a%80%e6%9c%af/6452	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%ae%a0%e7%89%a9%e5%8c%bb%e7%96%97%e6%8a%80%e6%9c%af/6452.html	(from https://www.careerplanwiki.com/major)
17:22:45	13291/13291	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:45%20GMT	https://www.careerplanwiki.com/wiki/%e5%8a%a8%e7%89%a9%e9%98%b2%e7%96%ab%e4%b8%8e%e6%a3%80%e7%96%ab/4270	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%8a%a8%e7%89%a9%e9%98%b2%e7%96%ab%e4%b8%8e%e6%a3%80%e7%96%ab/4270.html	(from https://www.careerplanwiki.com/major)
17:22:45	13260/13260	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:45%20GMT	https://www.careerplanwiki.com/wiki/%e7%95%9c%e7%a6%bd%e6%99%ba%e8%83%bd%e5%8c%96%e5%85%bb%e6%ae%96/4276	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%95%9c%e7%a6%bd%e6%99%ba%e8%83%bd%e5%8c%96%e5%85%bb%e6%ae%96/4276.html	(from https://www.careerplanwiki.com/major)
17:22:46	13292/13292	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:46%20GMT	https://www.careerplanwiki.com/wiki/%e7%89%b9%e7%a7%8d%e5%8a%a8%e7%89%a9%e5%85%bb%e6%ae%96%e6%8a%80%e6%9c%af/4273	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%89%b9%e7%a7%8d%e5%8a%a8%e7%89%a9%e5%85%bb%e6%ae%96%e6%8a%80%e6%9c%af/4273.html	(from https://www.careerplanwiki.com/major)
17:22:46	13133/13133	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:46%20GMT	https://www.careerplanwiki.com/wiki/%e5%ae%a0%e7%89%a9%e5%85%bb%e6%8a%a4%e4%b8%8e%e9%a9%af%e5%af%bc/4272	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%ae%a0%e7%89%a9%e5%85%bb%e6%8a%a4%e4%b8%8e%e9%a9%af%e5%af%bc/4272.html	(from https://www.careerplanwiki.com/major)
17:22:46	13334/13334	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:46%20GMT	https://www.careerplanwiki.com/wiki/%e5%8a%a8%e7%89%a9%e8%90%a5%e5%85%bb%e4%b8%8e%e9%a5%b2%e6%96%99/4274	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%8a%a8%e7%89%a9%e8%90%a5%e5%85%bb%e4%b8%8e%e9%a5%b2%e6%96%99/4274.html	(from https://www.careerplanwiki.com/major)
17:22:46	13221/13221	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:46%20GMT	https://www.careerplanwiki.com/wiki/%e8%9a%95%e6%a1%91%e6%8a%80%e6%9c%af/4277	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e8%9a%95%e6%a1%91%e6%8a%80%e6%9c%af/4277.html	(from https://www.careerplanwiki.com/major)
17:22:46	13255/13255	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:46%20GMT	https://www.careerplanwiki.com/wiki/%e5%8a%a8%e7%89%a9%e5%8c%bb%e5%ad%a6/4268	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%8a%a8%e7%89%a9%e5%8c%bb%e5%ad%a6/4268.html	(from https://www.careerplanwiki.com/major)
17:22:46	13339/13339	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:46%20GMT	https://www.careerplanwiki.com/wiki/%e6%b0%b4%e4%ba%a7%e5%85%bb%e6%ae%96%e6%8a%80%e6%9c%af/4282	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%b0%b4%e4%ba%a7%e5%85%bb%e6%ae%96%e6%8a%80%e6%9c%af/4282.html	(from https://www.careerplanwiki.com/major)
17:22:47	13243/13243	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:47%20GMT	https://www.careerplanwiki.com/wiki/%e6%b5%b7%e6%b4%8b%e6%b8%94%e4%b8%9a%e6%8a%80%e6%9c%af/4283	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%b5%b7%e6%b4%8b%e6%b8%94%e4%b8%9a%e6%8a%80%e6%9c%af/4283.html	(from https://www.careerplanwiki.com/major)
17:22:47	13284/13284	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:47%20GMT	https://www.careerplanwiki.com/wiki/%e5%9b%bd%e5%9c%9f%e8%b5%84%e6%ba%90%e8%b0%83%e6%9f%a5%e4%b8%8e%e7%ae%a1%e7%90%86/4289	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9b%bd%e5%9c%9f%e8%b5%84%e6%ba%90%e8%b0%83%e6%9f%a5%e4%b8%8e%e7%ae%a1%e7%90%86/4289.html	(from https://www.careerplanwiki.com/major)
17:22:47	13258/13258	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:47%20GMT	https://www.careerplanwiki.com/wiki/%e5%9c%b0%e8%b4%a8%e8%b0%83%e6%9f%a5%e4%b8%8e%e7%9f%bf%e4%ba%a7%e6%99%ae%e6%9f%a5/4290	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9c%b0%e8%b4%a8%e8%b0%83%e6%9f%a5%e4%b8%8e%e7%9f%bf%e4%ba%a7%e6%99%ae%e6%9f%a5/4290.html	(from https://www.careerplanwiki.com/major)
17:22:47	12745/12745	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:47%20GMT	https://www.careerplanwiki.com/wiki/%e7%94%9f%e6%80%81%e5%9c%b0%e8%b4%a8%e8%b0%83%e6%9f%a5/6453	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%94%9f%e6%80%81%e5%9c%b0%e8%b4%a8%e8%b0%83%e6%9f%a5/6453.html	(from https://www.careerplanwiki.com/major)
17:22:48	13151/13151	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:48%20GMT	https://www.careerplanwiki.com/wiki/%e7%9f%bf%e4%ba%a7%e5%9c%b0%e8%b4%a8%e5%8b%98%e6%9f%a5/4291	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%9f%bf%e4%ba%a7%e5%9c%b0%e8%b4%a8%e5%8b%98%e6%9f%a5/4291.html	(from https://www.careerplanwiki.com/major)
17:22:48	13380/13380	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:48%20GMT	https://www.careerplanwiki.com/wiki/%e6%b0%b4%e6%97%8f%e7%a7%91%e5%ad%a6%e4%b8%8e%e6%8a%80%e6%9c%af/4284	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%b0%b4%e6%97%8f%e7%a7%91%e5%ad%a6%e4%b8%8e%e6%8a%80%e6%9c%af/4284.html	(from https://www.careerplanwiki.com/major)
17:22:48	13209/13209	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:48%20GMT	https://www.careerplanwiki.com/wiki/%e7%85%a4%e7%94%b0%e5%9c%b0%e8%b4%a8%e5%8b%98%e6%9f%a5/4294	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%85%a4%e7%94%b0%e5%9c%b0%e8%b4%a8%e5%8b%98%e6%9f%a5/4294.html	(from https://www.careerplanwiki.com/major)
17:22:48	13159/13159	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:48%20GMT	https://www.careerplanwiki.com/wiki/%e5%b2%a9%e7%9f%bf%e5%88%86%e6%9e%90%e4%b8%8e%e9%89%b4%e5%ae%9a/4292	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%b2%a9%e7%9f%bf%e5%88%86%e6%9e%90%e4%b8%8e%e9%89%b4%e5%ae%9a/4292.html	(from https://www.careerplanwiki.com/major)
17:22:48	13341/13341	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:48%20GMT	https://www.careerplanwiki.com/wiki/%e5%ae%9d%e7%8e%89%e7%9f%b3%e9%89%b4%e5%ae%9a%e4%b8%8e%e5%8a%a0%e5%b7%a5/4293	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%ae%9d%e7%8e%89%e7%9f%b3%e9%89%b4%e5%ae%9a%e4%b8%8e%e5%8a%a0%e5%b7%a5/4293.html	(from https://www.careerplanwiki.com/major)
17:22:49	13348/13348	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:49%20GMT	https://www.careerplanwiki.com/wiki/%e5%b7%a5%e7%a8%8b%e5%9c%b0%e8%b4%a8%e5%8b%98%e6%9f%a5/4296	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%b7%a5%e7%a8%8b%e5%9c%b0%e8%b4%a8%e5%8b%98%e6%9f%a5/4296.html	(from https://www.careerplanwiki.com/major)
17:22:49	12709/12709	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:49%20GMT	https://www.careerplanwiki.com/wiki/%e6%b0%b4%e7%94%9f%e5%8a%a8%e7%89%a9%e5%8c%bb%e5%ad%a6/4285	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%b0%b4%e7%94%9f%e5%8a%a8%e7%89%a9%e5%8c%bb%e5%ad%a6/4285.html	(from https://www.careerplanwiki.com/major)
17:22:49	13419/13419	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:49%20GMT	https://www.careerplanwiki.com/wiki/%e6%b0%b4%e6%96%87%e4%b8%8e%e5%b7%a5%e7%a8%8b%e5%9c%b0%e8%b4%a8/4297	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%b0%b4%e6%96%87%e4%b8%8e%e5%b7%a5%e7%a8%8b%e5%9c%b0%e8%b4%a8/4297.html	(from https://www.careerplanwiki.com/major)
17:22:49	13444/13444	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:49%20GMT	https://www.careerplanwiki.com/wiki/%e7%9f%bf%e5%b1%b1%e5%9c%b0%e8%b4%a8/4299	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%9f%bf%e5%b1%b1%e5%9c%b0%e8%b4%a8/4299.html	(from https://www.careerplanwiki.com/major)
17:22:49	13346/13346	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:49%20GMT	https://www.careerplanwiki.com/wiki/%e9%92%bb%e6%8e%a2%e5%b7%a5%e7%a8%8b%e6%8a%80%e6%9c%af/4298	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e9%92%bb%e6%8e%a2%e5%b7%a5%e7%a8%8b%e6%8a%80%e6%9c%af/4298.html	(from https://www.careerplanwiki.com/major)
17:22:49	13464/13464	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:49%20GMT	https://www.careerplanwiki.com/wiki/%e5%b2%a9%e5%9c%9f%e5%b7%a5%e7%a8%8b%e6%8a%80%e6%9c%af/4303	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%b2%a9%e5%9c%9f%e5%b7%a5%e7%a8%8b%e6%8a%80%e6%9c%af/4303.html	(from https://www.careerplanwiki.com/major)
17:22:50	13277/13277	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:50%20GMT	https://www.careerplanwiki.com/wiki/%e5%9c%b0%e7%90%83%e7%89%a9%e7%90%86%e5%8b%98%e6%8e%a2%e6%8a%80%e6%9c%af/4300	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9c%b0%e7%90%83%e7%89%a9%e7%90%86%e5%8b%98%e6%8e%a2%e6%8a%80%e6%9c%af/4300.html	(from https://www.careerplanwiki.com/major)
17:22:50	13335/13335	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:50%20GMT	https://www.careerplanwiki.com/wiki/%e5%9c%b0%e8%b4%a8%e7%81%be%e5%ae%b3%e8%b0%83%e6%9f%a5%e4%b8%8e%e9%98%b2%e6%b2%bb/4301	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9c%b0%e8%b4%a8%e7%81%be%e5%ae%b3%e8%b0%83%e6%9f%a5%e4%b8%8e%e9%98%b2%e6%b2%bb/4301.html	(from https://www.careerplanwiki.com/major)
17:22:50	13287/13287	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:50%20GMT	https://www.careerplanwiki.com/wiki/%e7%8e%af%e5%a2%83%e5%9c%b0%e8%b4%a8%e5%b7%a5%e7%a8%8b/4302	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%8e%af%e5%a2%83%e5%9c%b0%e8%b4%a8%e5%b7%a5%e7%a8%8b/4302.html	(from https://www.careerplanwiki.com/major)
17:22:50	13550/13550	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:50%20GMT	https://www.careerplanwiki.com/wiki/%e5%9f%8e%e5%b8%82%e5%9c%b0%e8%b4%a8%e5%8b%98%e6%9f%a5/6454	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9f%8e%e5%b8%82%e5%9c%b0%e8%b4%a8%e5%8b%98%e6%9f%a5/6454.html	(from https://www.careerplanwiki.com/major)
17:22:51	13317/13317	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:51%20GMT	https://www.careerplanwiki.com/wiki/%e5%b7%a5%e7%a8%8b%e6%b5%8b%e9%87%8f%e6%8a%80%e6%9c%af/4305	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%b7%a5%e7%a8%8b%e6%b5%8b%e9%87%8f%e6%8a%80%e6%9c%af/4305.html	(from https://www.careerplanwiki.com/major)
17:22:51	13339/13339	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:51%20GMT	https://www.careerplanwiki.com/wiki/%e6%b5%8b%e7%bb%98%e5%9c%b0%e7%90%86%e4%bf%a1%e6%81%af%e6%8a%80%e6%9c%af/4308	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%b5%8b%e7%bb%98%e5%9c%b0%e7%90%86%e4%bf%a1%e6%81%af%e6%8a%80%e6%9c%af/4308.html	(from https://www.careerplanwiki.com/major)
17:22:51	13196/13196	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:51%20GMT	https://www.careerplanwiki.com/wiki/%e6%91%84%e5%bd%b1%e6%b5%8b%e9%87%8f%e4%b8%8e%e9%81%a5%e6%84%9f%e6%8a%80%e6%9c%af/4306	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%91%84%e5%bd%b1%e6%b5%8b%e9%87%8f%e4%b8%8e%e9%81%a5%e6%84%9f%e6%8a%80%e6%9c%af/4306.html	(from https://www.careerplanwiki.com/major)
17:22:51	13530/13530	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:51%20GMT	https://www.careerplanwiki.com/wiki/%e5%9c%b0%e7%b1%8d%e6%b5%8b%e7%bb%98%e4%b8%8e%e5%9c%9f%e5%9c%b0%e7%ae%a1%e7%90%86/4309	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9c%b0%e7%b1%8d%e6%b5%8b%e7%bb%98%e4%b8%8e%e5%9c%9f%e5%9c%b0%e7%ae%a1%e7%90%86/4309.html	(from https://www.careerplanwiki.com/major)
17:22:51	13230/13230	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:51%20GMT	https://www.careerplanwiki.com/wiki/%e5%9b%bd%e5%9c%9f%e7%a9%ba%e9%97%b4%e8%a7%84%e5%88%92%e4%b8%8e%e6%b5%8b%e7%bb%98/4315	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%9b%bd%e5%9c%9f%e7%a9%ba%e9%97%b4%e8%a7%84%e5%88%92%e4%b8%8e%e6%b5%8b%e7%bb%98/4315.html	(from https://www.careerplanwiki.com/major)
17:22:52	13693/13693	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:52%20GMT	https://www.careerplanwiki.com/wiki/%e6%97%a0%e4%ba%ba%e6%9c%ba%e6%b5%8b%e7%bb%98%e6%8a%80%e6%9c%af/6455	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%97%a0%e4%ba%ba%e6%9c%ba%e6%b5%8b%e7%bb%98%e6%8a%80%e6%9c%af/6455.html	(from https://www.careerplanwiki.com/major)
17:22:52	13332/13332	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:52%20GMT	https://www.careerplanwiki.com/wiki/%e7%9f%bf%e5%b1%b1%e6%b5%8b%e9%87%8f/4310	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%9f%bf%e5%b1%b1%e6%b5%8b%e9%87%8f/4310.html	(from https://www.careerplanwiki.com/major)
17:22:52	13279/13279	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:52%20GMT	https://www.careerplanwiki.com/wiki/%e5%af%bc%e8%88%aa%e4%b8%8e%e4%bd%8d%e7%bd%ae%e6%9c%8d%e5%8a%a1/4312	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e5%af%bc%e8%88%aa%e4%b8%8e%e4%bd%8d%e7%bd%ae%e6%9c%8d%e5%8a%a1/4312.html	(from https://www.careerplanwiki.com/major)
17:22:52	12767/12767	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:52%20GMT	https://www.careerplanwiki.com/wiki/%e7%a9%ba%e9%97%b4%e6%95%b0%e5%ad%97%e5%bb%ba%e6%a8%a1%e4%b8%8e%e5%ba%94%e7%94%a8%e6%8a%80%e6%9c%af/4313	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e7%a9%ba%e9%97%b4%e6%95%b0%e5%ad%97%e5%bb%ba%e6%a8%a1%e4%b8%8e%e5%ba%94%e7%94%a8%e6%8a%80%e6%9c%af/4313.html	(from https://www.careerplanwiki.com/major)
17:22:53	13184/13184	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:53%20GMT	https://www.careerplanwiki.com/wiki/%e6%b5%8b%e7%bb%98%e5%b7%a5%e7%a8%8b%e6%8a%80%e6%9c%af/4307	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%b5%8b%e7%bb%98%e5%b7%a5%e7%a8%8b%e6%8a%80%e6%9c%af/4307.html	(from https://www.careerplanwiki.com/major)
17:22:53	13294/13294	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:53%20GMT	https://www.careerplanwiki.com/wiki/%e6%b2%b9%e6%b0%94%e5%82%a8%e8%bf%90%e6%8a%80%e6%9c%af/4319	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%b2%b9%e6%b0%94%e5%82%a8%e8%bf%90%e6%8a%80%e6%9c%af/4319.html	(from https://www.careerplanwiki.com/major)
17:22:53	13219/13219	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:53%20GMT	https://www.careerplanwiki.com/wiki/%e6%b2%b9%e6%b0%94%e5%9c%b0%e8%b4%a8%e5%8b%98%e6%8e%a2%e6%8a%80%e6%9c%af/4320	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%b2%b9%e6%b0%94%e5%9c%b0%e8%b4%a8%e5%8b%98%e6%8e%a2%e6%8a%80%e6%9c%af/4320.html	(from https://www.careerplanwiki.com/major)
17:22:53	13189/13189	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:53%20GMT	https://www.careerplanwiki.com/wiki/%e9%92%bb%e4%ba%95%e6%8a%80%e6%9c%af/4317	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e9%92%bb%e4%ba%95%e6%8a%80%e6%9c%af/4317.html	(from https://www.careerplanwiki.com/major)
17:22:54	13284/13284	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:54%20GMT	https://www.careerplanwiki.com/wiki/%e6%b2%b9%e6%b0%94%e6%99%ba%e8%83%bd%e5%bc%80%e9%87%87%e6%8a%80%e6%9c%af/4318	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%b2%b9%e6%b0%94%e6%99%ba%e8%83%bd%e5%bc%80%e9%87%87%e6%8a%80%e6%9c%af/4318.html	(from https://www.careerplanwiki.com/major)
17:22:54	13265/13265	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20Sep%202025%2009:22:54%20GMT	https://www.careerplanwiki.com/wiki/%e6%b2%b9%e7%94%b0%e5%8c%96%e5%ad%a6%e5%ba%94%e7%94%a8%e6%8a%80%e6%9c%af/4321	C:/My%20Websites/%e8%81%8c%e4%b8%9a%e7%99%be%e7%a7%91/www.careerplanwiki.com/wiki/%e6%b2%b9%e7%94%b0%e5%8c%96%e5%ad%a6%e5%ba%94%e7%94%a8%e6%8a%80%e6%9c%af/4321.html	(from https://www.careerplanwiki.com/major)
